,class,filename,length_seconds
17866,Little Spiderhunter,litspi1/XC192481.ogg,16.87509375
17867,Little Spiderhunter,litspi1/XC192483.ogg,7.31428125
17868,Little Spiderhunter,litspi1/XC197380.ogg,21.31590625
17869,Little Spiderhunter,litspi1/XC215861.ogg,44.16
17870,Little Spiderhunter,litspi1/XC216927.ogg,13.19184375
17871,Little Spiderhunter,litspi1/XC216928.ogg,60.16
17872,Little Spiderhunter,litspi1/XC229003.ogg,7.653875
17873,Little Spiderhunter,litspi1/XC241955.ogg,50.23346875
17874,Little Spiderhunter,litspi1/XC241960.ogg,17.05796875
17875,Little Spiderhunter,litspi1/XC244319.ogg,9.4824375
17876,Little Spiderhunter,litspi1/XC267076.ogg,11.256
17877,Little Spiderhunter,litspi1/XC279169.ogg,8.712
17878,Little Spiderhunter,litspi1/XC279170.ogg,26.448
17879,Little Spiderhunter,litspi1/XC279171.ogg,14.304
17880,Little Spiderhunter,litspi1/XC283502.ogg,14.8636875
17881,Little Spiderhunter,litspi1/XC286720.ogg,5.7469375
17882,Little Spiderhunter,litspi1/XC287101.ogg,45.74040625
17883,Little Spiderhunter,litspi1/XC292609.ogg,18.36409375
17884,Little Spiderhunter,litspi1/XC29579.ogg,5.43346875
17885,Little Spiderhunter,litspi1/XC29580.ogg,16.92734375
17886,Little Spiderhunter,litspi1/XC29581.ogg,45.2963125
17887,Little Spiderhunter,litspi1/XC296441.ogg,129.48
17888,Little Spiderhunter,litspi1/XC296442.ogg,4.728
17889,Little Spiderhunter,litspi1/XC296645.ogg,38.71346875
17890,Little Spiderhunter,litspi1/XC307335.ogg,17.63265625
17891,Little Spiderhunter,litspi1/XC319390.ogg,16.8
17892,Little Spiderhunter,litspi1/XC321615.ogg,10.8669375
17893,Little Spiderhunter,litspi1/XC342506.ogg,27.27184375
17894,Little Spiderhunter,litspi1/XC354578.ogg,1.512
17895,Little Spiderhunter,litspi1/XC362684.ogg,9.95265625
17896,Little Spiderhunter,litspi1/XC363423.ogg,10.109375
17897,Little Spiderhunter,litspi1/XC390753.ogg,32.417
17898,Little Spiderhunter,litspi1/XC390754.ogg,30.772
17899,Little Spiderhunter,litspi1/XC398561.ogg,25.584
17900,Little Spiderhunter,litspi1/XC402333.ogg,43.31103125
17901,Little Spiderhunter,litspi1/XC402334.ogg,26.82775
17902,Little Spiderhunter,litspi1/XC404221.ogg,59.21959375
17903,Little Spiderhunter,litspi1/XC407546.ogg,44.28
17904,Little Spiderhunter,litspi1/XC413781.ogg,15.51675
17905,Little Spiderhunter,litspi1/XC423067.ogg,15.49
17906,Little Spiderhunter,litspi1/XC439699.ogg,28.944
17907,Little Spiderhunter,litspi1/XC439701.ogg,75.672
17908,Little Spiderhunter,litspi1/XC440795.ogg,19.344
17909,Little Spiderhunter,litspi1/XC440796.ogg,6.144
17910,Little Spiderhunter,litspi1/XC443912.ogg,25.73
17911,Little Spiderhunter,litspi1/XC446977.ogg,46.6546875
17912,Little Spiderhunter,litspi1/XC459322.ogg,19.7746875
17913,Little Spiderhunter,litspi1/XC505509.ogg,19.095
17914,Little Spiderhunter,litspi1/XC505510.ogg,44.408
17915,Little Spiderhunter,litspi1/XC511719.ogg,21.84
17916,Little Spiderhunter,litspi1/XC511720.ogg,27.696
17917,Little Spiderhunter,litspi1/XC511722.ogg,57.36
17918,Little Spiderhunter,litspi1/XC535360.ogg,42.7624375
17919,Little Spiderhunter,litspi1/XC560839.ogg,26.096
17920,Little Spiderhunter,litspi1/XC57248.ogg,19.64409375
17921,Little Spiderhunter,litspi1/XC57249.ogg,13.4269375
17922,Little Spiderhunter,litspi1/XC57648.ogg,23.92815625
17923,Little Spiderhunter,litspi1/XC578362.ogg,91.141
17924,Little Spiderhunter,litspi1/XC578945.ogg,14.352
17925,Little Spiderhunter,litspi1/XC606845.ogg,32.47
17926,Little Spiderhunter,litspi1/XC610766.ogg,55.2
17927,Little Spiderhunter,litspi1/XC614428.ogg,20.14040625
17928,Little Spiderhunter,litspi1/XC618632.ogg,16.19590625
17929,Little Spiderhunter,litspi1/XC619541.ogg,58.69715625
17930,Little Spiderhunter,litspi1/XC619549.ogg,56.32
17931,Little Spiderhunter,litspi1/XC631760.ogg,79.12490625
17932,Little Spiderhunter,litspi1/XC632290.ogg,33.358375
17933,Little Spiderhunter,litspi1/XC639714.ogg,41.4563125
17934,Little Spiderhunter,litspi1/XC653115.ogg,25.41715625
17935,Little Spiderhunter,litspi1/XC653116.ogg,13.71428125
17936,Little Spiderhunter,litspi1/XC653406.ogg,55.431
17937,Little Spiderhunter,litspi1/XC653407.ogg,30.171
17938,Little Spiderhunter,litspi1/XC654426.ogg,49.76325
17939,Little Spiderhunter,litspi1/XC654686.ogg,16.35265625
17940,Little Spiderhunter,litspi1/XC661272.ogg,75.0236875
17941,Little Spiderhunter,litspi1/XC674522.ogg,44.56490625
17942,Little Spiderhunter,litspi1/XC679484.ogg,9.717
17943,Little Spiderhunter,litspi1/XC683302.ogg,9.92653125
17944,Little Spiderhunter,litspi1/XC683316.ogg,30.850625
17945,Little Spiderhunter,litspi1/XC701168.ogg,53.681625
17946,Little Spiderhunter,litspi1/XC705583.ogg,64.130625
17947,Little Spiderhunter,litspi1/XC708249.ogg,61.75346875
17948,Little Spiderhunter,litspi1/XC708251.ogg,98.22040625
17949,Little Spiderhunter,litspi1/XC721636.ogg,29.16
17950,Little Spiderhunter,litspi1/XC721637.ogg,16.848
17951,Little Spiderhunter,litspi1/XC722435.ogg,29.16
17952,Little Spiderhunter,litspi1/XC722436.ogg,16.848
17953,Little Spiderhunter,litspi1/XC724462.ogg,14.808
17954,Little Spiderhunter,litspi1/XC724788.ogg,9.6391875
17955,Little Spiderhunter,litspi1/XC730887.ogg,6.048
17956,Little Spiderhunter,litspi1/XC756452.ogg,28.272
17957,Little Spiderhunter,litspi1/XC761904.ogg,51.048
17958,Little Spiderhunter,litspi1/XC764195.ogg,4.44
17959,Little Spiderhunter,litspi1/XC775132.ogg,65.9069375
17960,Little Spiderhunter,litspi1/XC777297.ogg,35.592
17961,Little Spiderhunter,litspi1/XC785891.ogg,106.824
17962,Little Spiderhunter,litspi1/XC807854.ogg,29.3355
17963,Little Spiderhunter,litspi1/XC811558.ogg,74.808
17964,Little Spiderhunter,litspi1/XC840214.ogg,16.92734375
17965,Little Spiderhunter,litspi1/XC856062.ogg,55.5363125
17966,Little Swift,litswi1/XC126262.ogg,4.96325
17967,Little Swift,litswi1/XC153681.ogg,36.70203125
17968,Little Swift,litswi1/XC157049.ogg,37.06775
17969,Little Swift,litswi1/XC167704.ogg,87.40571875
17970,Little Swift,litswi1/XC173030.ogg,16.613875
17971,Little Swift,litswi1/XC173032.ogg,44.74775
17972,Little Swift,litswi1/XC173033.ogg,28.133875
17973,Little Swift,litswi1/XC177660.ogg,21.42040625
17974,Little Swift,litswi1/XC195498.ogg,64.6791875
17975,Little Swift,litswi1/XC203039.ogg,5.8514375
17976,Little Swift,litswi1/XC253696.ogg,619.36325
17977,Little Swift,litswi1/XC253697.ogg,485.7730625
17978,Little Swift,litswi1/XC253698.ogg,510.1453125
17979,Little Swift,litswi1/XC253699.ogg,484.02284375
17980,Little Swift,litswi1/XC28675.ogg,71.0530625
17981,Little Swift,litswi1/XC305771.ogg,20.208
17982,Little Swift,litswi1/XC309587.ogg,30.641625
17983,Little Swift,litswi1/XC315558.ogg,26.48815625
17984,Little Swift,litswi1/XC336800.ogg,120.189375
17985,Little Swift,litswi1/XC344780.ogg,28.8130625
17986,Little Swift,litswi1/XC345969.ogg,36.10121875
17987,Little Swift,litswi1/XC358257.ogg,13.66203125
17988,Little Swift,litswi1/XC379679.ogg,13.056
17989,Little Swift,litswi1/XC379681.ogg,10.944
17990,Little Swift,litswi1/XC383359.ogg,17.55428125
17991,Little Swift,litswi1/XC394496.ogg,6.00815625
17992,Little Swift,litswi1/XC424696.ogg,23.849
17993,Little Swift,litswi1/XC430826.ogg,22.59590625
17994,Little Swift,litswi1/XC439709.ogg,64.20896875
17995,Little Swift,litswi1/XC439710.ogg,69.51184375
17996,Little Swift,litswi1/XC439711.ogg,66.29878125
17997,Little Swift,litswi1/XC440155.ogg,17.112
17998,Little Swift,litswi1/XC440301.ogg,39.576
17999,Little Swift,litswi1/XC443070.ogg,39.576
18000,Little Swift,litswi1/XC443705.ogg,42.984
18001,Little Swift,litswi1/XC443706.ogg,4.848
18002,Little Swift,litswi1/XC443707.ogg,12.192
18003,Little Swift,litswi1/XC443708.ogg,53.304
18004,Little Swift,litswi1/XC443709.ogg,1.776
18005,Little Swift,litswi1/XC443710.ogg,14.016
18006,Little Swift,litswi1/XC443711.ogg,3.144
18007,Little Swift,litswi1/XC443712.ogg,25.824
18008,Little Swift,litswi1/XC443713.ogg,25.872
18009,Little Swift,litswi1/XC443714.ogg,79.608
18010,Little Swift,litswi1/XC443715.ogg,2.112
18011,Little Swift,litswi1/XC443716.ogg,4.344
18012,Little Swift,litswi1/XC443717.ogg,34.224
18013,Little Swift,litswi1/XC443718.ogg,14.64
18014,Little Swift,litswi1/XC443719.ogg,40.776
18015,Little Swift,litswi1/XC443720.ogg,11.808
18016,Little Swift,litswi1/XC443721.ogg,2.208
18017,Little Swift,litswi1/XC466810.ogg,21.0808125
18018,Little Swift,litswi1/XC494123.ogg,17.841625
18019,Little Swift,litswi1/XC495325.ogg,6.68734375
18020,Little Swift,litswi1/XC498620.ogg,30.288
18021,Little Swift,litswi1/XC56560.ogg,30.746125
18022,Little Swift,litswi1/XC574605.ogg,50.5730625
18023,Little Swift,litswi1/XC574608.ogg,15.64734375
18024,Little Swift,litswi1/XC574610.ogg,15.333875
18025,Little Swift,litswi1/XC606976.ogg,31.425
18026,Little Swift,litswi1/XC607160.ogg,27.898
18027,Little Swift,litswi1/XC610968.ogg,33.9591875
18028,Little Swift,litswi1/XC634767.ogg,15.229
18029,Little Swift,litswi1/XC659389.ogg,227.03021875
18030,Little Swift,litswi1/XC659392.ogg,310.3608125
18031,Little Swift,litswi1/XC660996.ogg,183.312
18032,Little Swift,litswi1/XC670154.ogg,6.768
18033,Little Swift,litswi1/XC710190.ogg,7.653
18034,Little Swift,litswi1/XC723394.ogg,10.083
18035,Little Swift,litswi1/XC731944.ogg,23.496
18036,Little Swift,litswi1/XC746533.ogg,18.048
18037,Little Swift,litswi1/XC748849.ogg,11.80734375
18038,Little Swift,litswi1/XC803755.ogg,33.3845
18039,Little Swift,litswi1/XC806822.ogg,5.016
18040,Little Swift,litswi1/XC810705.ogg,26.66734375
18041,Little Swift,litswi1/XC810749.ogg,11.49853125
18042,Little Swift,litswi1/XC854651.ogg,32.68765625
18043,Loten's Sunbird,lobsun2/XC157975.ogg,40.512
18044,Loten's Sunbird,lobsun2/XC164023.ogg,47.8824375
18045,Loten's Sunbird,lobsun2/XC178282.ogg,9.92653125
18046,Loten's Sunbird,lobsun2/XC19766.ogg,19.14775
18047,Loten's Sunbird,lobsun2/XC197742.ogg,40.512
18048,Loten's Sunbird,lobsun2/XC198352.ogg,40.04571875
18049,Loten's Sunbird,lobsun2/XC207732.ogg,17.76325
18050,Loten's Sunbird,lobsun2/XC207772.ogg,52.08815625
18051,Loten's Sunbird,lobsun2/XC268366.ogg,49.58040625
18052,Loten's Sunbird,lobsun2/XC301964.ogg,26.0963125
18053,Loten's Sunbird,lobsun2/XC335661.ogg,212.61
18054,Loten's Sunbird,lobsun2/XC340542.ogg,13.16571875
18055,Loten's Sunbird,lobsun2/XC340975.ogg,42.05715625
18056,Loten's Sunbird,lobsun2/XC392064.ogg,10.9453125
18057,Loten's Sunbird,lobsun2/XC406136.ogg,112.848
18058,Loten's Sunbird,lobsun2/XC428888.ogg,33.07103125
18059,Loten's Sunbird,lobsun2/XC487971.ogg,25.7045
18060,Loten's Sunbird,lobsun2/XC498569.ogg,8.4375625
18061,Loten's Sunbird,lobsun2/XC652067.ogg,27.82040625
18062,Loten's Sunbird,lobsun2/XC692763.ogg,39.83675
18063,Malabar Gray Hornbill,maghor2/XC113461.ogg,129.75021875
18064,Malabar Gray Hornbill,maghor2/XC122998.ogg,84.897
18065,Malabar Gray Hornbill,maghor2/XC125500.ogg,35.928
18066,Malabar Gray Hornbill,maghor2/XC125716.ogg,59.736
18067,Malabar Gray Hornbill,maghor2/XC135398.ogg,15.72571875
18068,Malabar Gray Hornbill,maghor2/XC140250.ogg,6.048
18069,Malabar Gray Hornbill,maghor2/XC157978.ogg,63.552
18070,Malabar Gray Hornbill,maghor2/XC178255.ogg,9.37796875
18071,Malabar Gray Hornbill,maghor2/XC189231.ogg,4.64978125
18072,Malabar Gray Hornbill,maghor2/XC196577.ogg,69.048
18073,Malabar Gray Hornbill,maghor2/XC197609.ogg,75.84
18074,Malabar Gray Hornbill,maghor2/XC197740.ogg,63.552
18075,Malabar Gray Hornbill,maghor2/XC205911.ogg,5.376
18076,Malabar Gray Hornbill,maghor2/XC214017.ogg,27.624
18077,Malabar Gray Hornbill,maghor2/XC216656.ogg,31.3730625
18078,Malabar Gray Hornbill,maghor2/XC266919.ogg,70.344
18079,Malabar Gray Hornbill,maghor2/XC296773.ogg,24.384
18080,Malabar Gray Hornbill,maghor2/XC297309.ogg,91.656
18081,Malabar Gray Hornbill,maghor2/XC314147.ogg,13.03509375
18082,Malabar Gray Hornbill,maghor2/XC386044.ogg,7.62775
18083,Malabar Gray Hornbill,maghor2/XC401637.ogg,65.619
18084,Malabar Gray Hornbill,maghor2/XC412338.ogg,26.1485625
18085,Malabar Gray Hornbill,maghor2/XC498560.ogg,40.64653125
18086,Malabar Gray Hornbill,maghor2/XC498561.ogg,21.733875
18087,Malabar Gray Hornbill,maghor2/XC524577.ogg,15.07265625
18088,Malabar Gray Hornbill,maghor2/XC754676.ogg,23.19675
18089,Malabar Gray Hornbill,maghor2/XC777836.ogg,9.874
18090,Malabar Gray Hornbill,maghor2/XC786587.ogg,130.2
18091,Malabar Gray Hornbill,maghor2/XC786588.ogg,130.2
18092,Malabar Gray Hornbill,maghor2/XC786589.ogg,41.904
18093,Malabar Parakeet,malpar1/XC157976.ogg,13.2
18094,Malabar Parakeet,malpar1/XC158217.ogg,11.232
18095,Malabar Parakeet,malpar1/XC178252.ogg,7.1575625
18096,Malabar Parakeet,malpar1/XC190756.ogg,40.632
18097,Malabar Parakeet,malpar1/XC19767.ogg,18.5208125
18098,Malabar Parakeet,malpar1/XC197770.ogg,13.2
18099,Malabar Parakeet,malpar1/XC215862.ogg,88.872
18100,Malabar Parakeet,malpar1/XC217787.ogg,25.6
18101,Malabar Parakeet,malpar1/XC267342.ogg,17.04
18102,Malabar Parakeet,malpar1/XC404465.ogg,13.2963125
18103,Malabar Parakeet,malpar1/XC414770.ogg,49.52815625
18104,Malabar Parakeet,malpar1/XC499663.ogg,12.0946875
18105,Malabar Parakeet,malpar1/XC499664.ogg,31.3469375
18106,Malabar Parakeet,malpar1/XC540670.ogg,63.059
18107,Malabar Parakeet,malpar1/XC568954.ogg,8.2024375
18108,Malabar Parakeet,malpar1/XC604530.ogg,34.92571875
18109,Malabar Parakeet,malpar1/XC753447.ogg,77.662
18110,Malabar Parakeet,malpar1/XC777671.ogg,63.336
18111,Malabar Parakeet,malpar1/XC778609.ogg,72.68684375
18112,Malabar Parakeet,malpar1/XC785362.ogg,27.816
18113,Malabar Trogon,maltro1/XC192193.ogg,59.688
18114,Malabar Trogon,maltro1/XC206370.ogg,19.056
18115,Malabar Trogon,maltro1/XC209938.ogg,10.8669375
18116,Malabar Trogon,maltro1/XC213961.ogg,25.728
18117,Malabar Trogon,maltro1/XC317373.ogg,49.416
18118,Malabar Trogon,maltro1/XC353685.ogg,55.992
18119,Malabar Trogon,maltro1/XC37528.ogg,27.95103125
18120,Malabar Trogon,maltro1/XC397144.ogg,17.05796875
18121,Malabar Trogon,maltro1/XC416099.ogg,14.91590625
18122,Malabar Trogon,maltro1/XC613274.ogg,6.530625
18123,Malabar Trogon,maltro1/XC613275.ogg,21.1591875
18124,Malabar Trogon,maltro1/XC613276.ogg,12.48653125
18125,Malabar Trogon,maltro1/XC613279.ogg,17.3975625
18126,Malabar Trogon,maltro1/XC644240.ogg,2.0375625
18127,Malabar Trogon,maltro1/XC644243.ogg,1.410625
18128,Malabar Trogon,maltro1/XC775936.ogg,24.456
18129,Malabar Trogon,maltro1/XC786590.ogg,38.424
18130,Malabar Woodshrike,malwoo1/XC134733.ogg,16.56
18131,Malabar Woodshrike,malwoo1/XC134748.ogg,7.549
18132,Malabar Woodshrike,malwoo1/XC168845.ogg,15.96
18133,Malabar Woodshrike,malwoo1/XC178259.ogg,9.038375
18134,Malabar Woodshrike,malwoo1/XC197610.ogg,123.528
18135,Malabar Woodshrike,malwoo1/XC237600.ogg,69.92978125
18136,Malabar Woodshrike,malwoo1/XC282589.ogg,4.3363125
18137,Malabar Woodshrike,malwoo1/XC342686.ogg,12.6955
18138,Malabar Woodshrike,malwoo1/XC342687.ogg,5.7730625
18139,Malabar Woodshrike,malwoo1/XC694105.ogg,32.23509375
18140,Marsh Sandpiper,marsan/XC120423.ogg,13.63590625
18141,Marsh Sandpiper,marsan/XC120424.ogg,29.3355
18142,Marsh Sandpiper,marsan/XC120426.ogg,4.07509375
18143,Marsh Sandpiper,marsan/XC132172.ogg,6.00815625
18144,Marsh Sandpiper,marsan/XC134892.ogg,38.530625
18145,Marsh Sandpiper,marsan/XC134894.ogg,15.30775
18146,Marsh Sandpiper,marsan/XC134895.ogg,22.15184375
18147,Marsh Sandpiper,marsan/XC138804.ogg,5.40734375
18148,Marsh Sandpiper,marsan/XC138817.ogg,7.62775
18149,Marsh Sandpiper,marsan/XC138823.ogg,7.73225
18150,Marsh Sandpiper,marsan/XC145332.ogg,7.36653125
18151,Marsh Sandpiper,marsan/XC145753.ogg,6.478375
18152,Marsh Sandpiper,marsan/XC146460.ogg,9.87428125
18153,Marsh Sandpiper,marsan/XC146904.ogg,24.048
18154,Marsh Sandpiper,marsan/XC153904.ogg,7.1314375
18155,Marsh Sandpiper,marsan/XC154255.ogg,49.44978125
18156,Marsh Sandpiper,marsan/XC154257.ogg,37.8253125
18157,Marsh Sandpiper,marsan/XC182912.ogg,22.512
18158,Marsh Sandpiper,marsan/XC182915.ogg,10.176
18159,Marsh Sandpiper,marsan/XC184466.ogg,65.3845
18160,Marsh Sandpiper,marsan/XC184467.ogg,50.72978125
18161,Marsh Sandpiper,marsan/XC184468.ogg,25.31265625
18162,Marsh Sandpiper,marsan/XC184900.ogg,12.61715625
18163,Marsh Sandpiper,marsan/XC187761.ogg,12.2253125
18164,Marsh Sandpiper,marsan/XC225363.ogg,2.0636875
18165,Marsh Sandpiper,marsan/XC240494.ogg,16.812
18166,Marsh Sandpiper,marsan/XC26661.ogg,72.77715625
18167,Marsh Sandpiper,marsan/XC294971.ogg,13.00896875
18168,Marsh Sandpiper,marsan/XC304118.ogg,8.8555
18169,Marsh Sandpiper,marsan/XC307975.ogg,12.43428125
18170,Marsh Sandpiper,marsan/XC327250.ogg,12.0424375
18171,Marsh Sandpiper,marsan/XC327251.ogg,39.0530625
18172,Marsh Sandpiper,marsan/XC357930.ogg,68.127
18173,Marsh Sandpiper,marsan/XC360710.ogg,7.810625
18174,Marsh Sandpiper,marsan/XC371012.ogg,0.809
18175,Marsh Sandpiper,marsan/XC371014.ogg,11.99
18176,Marsh Sandpiper,marsan/XC37531.ogg,12.98284375
18177,Marsh Sandpiper,marsan/XC383287.ogg,7.601625
18178,Marsh Sandpiper,marsan/XC383288.ogg,1.9330625
18179,Marsh Sandpiper,marsan/XC383290.ogg,1.9330625
18180,Marsh Sandpiper,marsan/XC385926.ogg,28.16
18181,Marsh Sandpiper,marsan/XC398627.ogg,7.157
18182,Marsh Sandpiper,marsan/XC438343.ogg,18.99103125
18183,Marsh Sandpiper,marsan/XC474420.ogg,18.36
18184,Marsh Sandpiper,marsan/XC474421.ogg,29.352
18185,Marsh Sandpiper,marsan/XC474422.ogg,23.784
18186,Marsh Sandpiper,marsan/XC490318.ogg,10.9453125
18187,Marsh Sandpiper,marsan/XC492007.ogg,19.435
18188,Marsh Sandpiper,marsan/XC493069.ogg,9.95265625
18189,Marsh Sandpiper,marsan/XC493336.ogg,7.471
18190,Marsh Sandpiper,marsan/XC493337.ogg,17.502
18191,Marsh Sandpiper,marsan/XC495881.ogg,21.786
18192,Marsh Sandpiper,marsan/XC557848.ogg,12.225
18193,Marsh Sandpiper,marsan/XC569759.ogg,7.366
18194,Marsh Sandpiper,marsan/XC648415.ogg,6.144
18195,Marsh Sandpiper,marsan/XC648610.ogg,8.448
18196,Marsh Sandpiper,marsan/XC648611.ogg,2.928
18197,Marsh Sandpiper,marsan/XC649202.ogg,4.989
18198,Marsh Sandpiper,marsan/XC649221.ogg,14.942
18199,Marsh Sandpiper,marsan/XC711577.ogg,19.08
18200,Marsh Sandpiper,marsan/XC714812.ogg,27.324
18201,Marsh Sandpiper,marsan/XC716673.ogg,26.174
18202,Marsh Sandpiper,marsan/XC717159.ogg,27.846
18203,Marsh Sandpiper,marsan/XC720078.ogg,7.079
18204,Marsh Sandpiper,marsan/XC720079.ogg,34.22
18205,Marsh Sandpiper,marsan/XC722947.ogg,11.472
18206,Marsh Sandpiper,marsan/XC722948.ogg,9.432
18207,Marsh Sandpiper,marsan/XC722950.ogg,27.384
18208,Marsh Sandpiper,marsan/XC733175.ogg,26.174
18209,Marsh Sandpiper,marsan/XC733176.ogg,27.846
18210,Marsh Sandpiper,marsan/XC733177.ogg,181.655
18211,Marsh Sandpiper,marsan/XC733178.ogg,33.097
18212,Marsh Sandpiper,marsan/XC733179.ogg,41.038
18213,Marsh Sandpiper,marsan/XC733180.ogg,74.631
18214,Marsh Sandpiper,marsan/XC733181.ogg,48.404
18215,Marsh Sandpiper,marsan/XC746419.ogg,7.848
18216,Marsh Sandpiper,marsan/XC777454.ogg,25.8
18217,Marsh Sandpiper,marsan/XC787875.ogg,62.38696875
18218,Marsh Sandpiper,marsan/XC795256.ogg,29.753
18219,Marsh Sandpiper,marsan/XC795257.ogg,12.486
18220,Marsh Sandpiper,marsan/XC805107.ogg,23.013875
18221,Marsh Sandpiper,marsan/XC811240.ogg,1.4
18222,Marsh Sandpiper,marsan/XC833479.ogg,85.94796875
18223,Marsh Sandpiper,marsan/XC833583.ogg,12.94909375
18224,Marsh Sandpiper,marsan/XC835943.ogg,8.200375
18225,Marsh Sandpiper,marsan/XC835955.ogg,11.3708125
18226,Marsh Sandpiper,marsan/XC835957.ogg,8.77384375
18227,Marsh Sandpiper,marsan/XC837749.ogg,22.80590625
18228,Marsh Sandpiper,marsan/XC838567.ogg,16.0
18229,Marsh Sandpiper,marsan/XC838758.ogg,26.0
18230,Marsh Sandpiper,marsan/XC840657.ogg,10.368
18231,Marsh Sandpiper,marsan/XC841281.ogg,10.9405
18232,Malabar Whistling-Thrush,mawthr1/XC129027.ogg,41.256
18233,Malabar Whistling-Thrush,mawthr1/XC178305.ogg,22.77878125
18234,Malabar Whistling-Thrush,mawthr1/XC196737.ogg,33.816
18235,Malabar Whistling-Thrush,mawthr1/XC19768.ogg,19.7485625
18236,Malabar Whistling-Thrush,mawthr1/XC197739.ogg,43.176
18237,Malabar Whistling-Thrush,mawthr1/XC198320.ogg,16.236
18238,Malabar Whistling-Thrush,mawthr1/XC210834.ogg,15.96
18239,Malabar Whistling-Thrush,mawthr1/XC211615.ogg,3.936
18240,Malabar Whistling-Thrush,mawthr1/XC214018.ogg,97.56
18241,Malabar Whistling-Thrush,mawthr1/XC215863.ogg,44.184
18242,Malabar Whistling-Thrush,mawthr1/XC296424.ogg,14.28
18243,Malabar Whistling-Thrush,mawthr1/XC318812.ogg,42.9714375
18244,Malabar Whistling-Thrush,mawthr1/XC324013.ogg,41.14284375
18245,Malabar Whistling-Thrush,mawthr1/XC324014.ogg,30.98121875
18246,Malabar Whistling-Thrush,mawthr1/XC342689.ogg,20.14040625
18247,Malabar Whistling-Thrush,mawthr1/XC362115.ogg,17.554
18248,Malabar Whistling-Thrush,mawthr1/XC386439.ogg,18.88653125
18249,Malabar Whistling-Thrush,mawthr1/XC396111.ogg,72.312
18250,Malabar Whistling-Thrush,mawthr1/XC400393.ogg,6.06040625
18251,Malabar Whistling-Thrush,mawthr1/XC400394.ogg,24.79021875
18252,Malabar Whistling-Thrush,mawthr1/XC406066.ogg,66.455
18253,Malabar Whistling-Thrush,mawthr1/XC441816.ogg,19.069375
18254,Malabar Whistling-Thrush,mawthr1/XC442079.ogg,61.5445
18255,Malabar Whistling-Thrush,mawthr1/XC442764.ogg,90.04409375
18256,Malabar Whistling-Thrush,mawthr1/XC443128.ogg,26.56653125
18257,Malabar Whistling-Thrush,mawthr1/XC443132.ogg,30.56325
18258,Malabar Whistling-Thrush,mawthr1/XC455211.ogg,104.09796875
18259,Malabar Whistling-Thrush,mawthr1/XC455222.ogg,104.09796875
18260,Malabar Whistling-Thrush,mawthr1/XC490495.ogg,52.68896875
18261,Malabar Whistling-Thrush,mawthr1/XC490497.ogg,45.3485625
18262,Malabar Whistling-Thrush,mawthr1/XC490498.ogg,55.30121875
18263,Malabar Whistling-Thrush,mawthr1/XC490499.ogg,30.589375
18264,Malabar Whistling-Thrush,mawthr1/XC490500.ogg,62.6155
18265,Malabar Whistling-Thrush,mawthr1/XC507439.ogg,47.736
18266,Malabar Whistling-Thrush,mawthr1/XC523151.ogg,20.52
18267,Malabar Whistling-Thrush,mawthr1/XC565302.ogg,68.16
18268,Malabar Whistling-Thrush,mawthr1/XC570892.ogg,144.79675
18269,Malabar Whistling-Thrush,mawthr1/XC571143.ogg,29.518375
18270,Malabar Whistling-Thrush,mawthr1/XC574712.ogg,19.61796875
18271,Malabar Whistling-Thrush,mawthr1/XC605960.ogg,34.16815625
18272,Malabar Whistling-Thrush,mawthr1/XC614948.ogg,74.00490625
18273,Malabar Whistling-Thrush,mawthr1/XC648137.ogg,89.54775
18274,Malabar Whistling-Thrush,mawthr1/XC648140.ogg,48.718375
18275,Malabar Whistling-Thrush,mawthr1/XC650886.ogg,5.459
18276,Malabar Whistling-Thrush,mawthr1/XC662505.ogg,19.14775
18277,Malabar Whistling-Thrush,mawthr1/XC772172.ogg,24.792
18278,Mountain Imperial-Pigeon,moipig1/XC139710.ogg,14.28
18279,Mountain Imperial-Pigeon,moipig1/XC150745.ogg,17.50203125
18280,Mountain Imperial-Pigeon,moipig1/XC151565.ogg,8.75103125
18281,Mountain Imperial-Pigeon,moipig1/XC167125.ogg,9.95265625
18282,Mountain Imperial-Pigeon,moipig1/XC178249.ogg,7.0008125
18283,Mountain Imperial-Pigeon,moipig1/XC190711.ogg,24.048
18284,Mountain Imperial-Pigeon,moipig1/XC191876.ogg,19.46121875
18285,Mountain Imperial-Pigeon,moipig1/XC19775.ogg,18.4163125
18286,Mountain Imperial-Pigeon,moipig1/XC204225.ogg,40.04571875
18287,Mountain Imperial-Pigeon,moipig1/XC205432.ogg,24.4245
18288,Mountain Imperial-Pigeon,moipig1/XC210497.ogg,65.07103125
18289,Mountain Imperial-Pigeon,moipig1/XC215864.ogg,101.736
18290,Mountain Imperial-Pigeon,moipig1/XC215865.ogg,13.56
18291,Mountain Imperial-Pigeon,moipig1/XC21782.ogg,45.24409375
18292,Mountain Imperial-Pigeon,moipig1/XC236493.ogg,79.02040625
18293,Mountain Imperial-Pigeon,moipig1/XC240651.ogg,16.87509375
18294,Mountain Imperial-Pigeon,moipig1/XC244087.ogg,23.98040625
18295,Mountain Imperial-Pigeon,moipig1/XC295166.ogg,19.173875
18296,Mountain Imperial-Pigeon,moipig1/XC349486.ogg,23.136
18297,Mountain Imperial-Pigeon,moipig1/XC362112.ogg,2.507
18298,Mountain Imperial-Pigeon,moipig1/XC362122.ogg,34.392
